"ID","UPRN","EASTING","NORTHING","LATITUDE","LONGITUDE"
7520,169174,359975,167453,51.4046809,-2.5767979
7524,169181,358996,167452,51.404602,-2.5908713
7529,169193,357912,167451,51.4045131,-2.6064548
7551,169236,357127,167446,51.4044089,-2.6177394
7561,169255,357207,167445,51.404406,-2.6165892
7492,169280,360255,167442,51.4046017,-2.5727716
7504,169296,360076,167441,51.4045802,-2.5753446
7530,169358,360105,167434,51.4045193,-2.5749269
7544,169382,356341,167432,51.4042227,-2.6290375
7531,169509,360622,167425,51.4044744,-2.567494
7549,169545,359104,167420,51.4043221,-2.589315
7550,169547,358338,167420,51.404266,-2.6003269
7552,169552,359196,167419,51.4043198,-2.5879923
7493,169588,360367,167415,51.4043667,-2.5711585
7494,169591,358608,167414,51.404232,-2.5964447
7505,169601,356649,167413,51.4040757,-2.6246073
7553,169711,359622,167400,51.4041794,-2.5818663
7495,169747,359600,167397,51.4041509,-2.5821822
7500,169759,358667,167396,51.4040745,-2.5955944
7511,169776,360113,167394,51.4041602,-2.5748074
7532,169816,359928,167389,51.4041022,-2.5774663
7541,169826,360344,167388,51.4041224,-2.5714861
7557,169861,360499.74,167388.51,51.4041378,-2.5692474
7562,169867,358913,167382,51.4039666,-2.5920564
7563,169872,358987,167381,51.403963,-2.5909924
7496,169882,359133,167380,51.4039646,-2.5888935
7497,169889,359166,167379,51.403958,-2.588419
7512,169913,358180,167375,51.4038497,-2.602593
7521,169929,359093,167374,51.4039077,-2.5894678
7533,169953,358050,167372,51.4038131,-2.6044615
7564,170010,360330,167366,51.4039236,-2.5716849
7506,170045,358731,167363,51.4037824,-2.5946705
7507,170052,359973,167362,51.4038626,-2.5768164
7525,170087,360211,167357,51.4038344,-2.5733945
7526,170088,360215,167357,51.4038346,-2.573337
7565,170166,359706,167346,51.4036998,-2.5806527
7568,170167,359706,167346,51.4036998,-2.5806527
7362,170189,358280,167342,51.4035604,-2.6011515
7410,170300,360448,167327,51.4035811,-2.5699843
7416,170304,360018,167327,51.4035511,-2.5761655
7417,170307,359887,167326,51.4035328,-2.5780485
7359,170335,358708,167324,51.4034301,-2.5949966
7363,170337,360567,167324,51.4035624,-2.5682734
7382,170389,359626,167319,51.4034514,-2.5817996
7393,170408,359039,167317,51.4033913,-2.5902375
7403,170427,358911,167313,51.403346,-2.5920771
7418,170449,360474,167311,51.4034391,-2.5696088
7422,170464,358471,167307,51.4032598,-2.5984017
7367,170510,360363,167297,51.4033055,-2.5712028
7376,170532,358039,167295,51.4031199,-2.6046105
7411,170595,360009,167288,51.4031998,-2.5762905
7349,170624,359712,167285,51.4031518,-2.5805595
7350,170626,359914,167285,51.4031661,-2.5776558
7371,170682,360487,167277,51.4031343,-2.5694182
7383,170712,358965,167270,51.4029633,-2.5912958
7389,170718,359757,167269,51.4030111,-2.5799108
7412,170758,360161,167263,51.4029857,-2.5741027
7351,170791,359694,167257,51.4028988,-2.5808151
7354,170802,358862,167256,51.4028299,-2.5927749
7368,170834,358247,167251,51.4027397,-2.6016152
7369,170835,360560,167251,51.4029056,-2.5683659
7384,170875,359972,167246,51.4028195,-2.5768176
7385,170876,360119,167246,51.4028299,-2.5747045
7394,170893,358470,167242,51.4026753,-2.5984084
7395,170895,359045,167242,51.4027174,-2.5901426
7404,170909,360437,167240,51.4027981,-2.5701328
7413,170922,359944,167237,51.4027366,-2.5772191
7360,170976,360417,167232,51.4027248,-2.5704194
7370,170997,358558,167228,51.4025559,-2.5971418
7372,171011,359067,167225,51.4025662,-2.5898243
7377,171026,358562,167223,51.4025112,-2.5970837
7378,171036,360612,167221,51.4026394,-2.5676151
7396,171062,359811,167215,51.4025294,-2.5791284
7401,171066,360025,167215,51.4025445,-2.5760523
7414,171098,360307,167209,51.4025103,-2.571998
7419,171118,360067,167205,51.4024576,-2.5754474
7352,171130,358358,167203,51.4023164,-2.6000139
7355,171145,359964,167197,51.4023784,-2.5769271
7379,171219,360005,167182,51.4022464,-2.576336
7386,171227,360396,167181,51.4022648,-2.5707155
7390,171235,359936,167179,51.4022146,-2.5773275
7397,171243,360334,167177,51.4022245,-2.5716063
7405,171284,360012,167168,51.402121,-2.5762338
7420,171309,360497,167160,51.402083,-2.5692614
7353,171323,358403,167157,51.4019061,-2.5993616
7356,171328,358145,167154,51.40186,-2.6030701
7357,171337,359866,167152,51.4019669,-2.5783307
7364,171354,360252,167150,51.401976,-2.572782
7365,171355,360156,167150,51.4019693,-2.5741619
7366,171358,358333,167149,51.401829,-2.6003669
7406,171442,358184,167130,51.4016471,-2.6025066
7361,171511,360198,167109,51.4016036,-2.5735536
7380,171557,360165,167093,51.4014574,-2.5740261
7387,171566,358517,167092,51.4013301,-2.5977152
7391,171577,360398,167089,51.4014377,-2.5706765
7407,171601,360231,167082,51.4013631,-2.5730762
7408,171606,358308,167080,51.4012068,-2.6007182
7358,171654,358366,167064,51.4010672,-2.5998826
7381,171716,360129,167029,51.4008794,-2.5745364
7402,171753,358395.73,167002.25,51.4005142,-2.599448
7409,171768,358501,166991,51.4004208,-2.5979334
7423,171793,360330,166896,51.3996976,-2.5716323
7415,172838,358230,170984,51.4363026,-2.6023034
7421,172881,359056,171215,51.4384399,-2.5904473
7373,173245,358433,170876,51.4353466,-2.5993705
7388,173569,358074,170499,51.4319305,-2.6044899
7374,174459,357725,168855,51.4171229,-2.6093119
7392,174932,361725,171325,51.4396159,-2.552061
7375,176320,357745,173310,51.4571795,-2.6095574
7398,176855,357387,174056,51.4638601,-2.6148004
7400,176855,357387,174056,51.4638601,-2.6148004
7399,176855,357387,174056,51.4638601,-2.6148004
7447,178059,357627,173973,51.4631319,-2.6113357
7451,178143,357791,173229,51.4564546,-2.6088856
7455,178150,357802,173253,51.4566712,-2.6087302
7432,178239,357274.05,174745.03,51.4700468,-2.61651
7446,178507,357567,173683,51.4605199,-2.6121643
7436,179009,357459,173310,51.457158,-2.6136737
7433,179655,358822,174128,51.4646141,-2.5941524
7427,181468,360903,174010,51.4637013,-2.564184
7430,181567,360422,174126,51.4647108,-2.5711207
7449,182502,362771,175583,51.4779703,-2.537462
7434,182724,363775,175528,51.4775411,-2.5230002
7440,183229,360099.84,171452.5,51.4406499,-2.5754563
7452,183618,358559,176386,51.4848965,-2.5982043
7424,183645,357413,175818,51.4797043,-2.6146394
7437,183955,360279,178086,51.500305,-2.5736262
7443,184132,360221.91,177605.49,51.4959807,-2.5743942
7442,184881,354502,177290,51.4927116,-2.6567451
7444,184988,359729,174933,51.4719178,-2.5811885
7445,185616,359460,174534,51.4683109,-2.5850154
7425,185774,359073,174851,51.4711332,-2.5906235
7426,185782,359069,174838,51.471016,-2.5906796
7428,185862,359364,174612,51.4690053,-2.5864064
7429,185864,359364,174612,51.4690053,-2.5864064
7431,185893,359444,174666,51.4694966,-2.5852609
7435,185930,359458,174881,51.4714308,-2.5850842
7453,187441,357745,175713,51.4787853,-2.6098461
7438,187802,358037,174571,51.4685394,-2.6055053
7439,187803,358040,174563,51.4684677,-2.6054612
7441,187872,357683,174335,51.466391,-2.6105731
7454,188266,352685,177602,51.495367,-2.6829573
7448,188733,355913,175330,51.4752015,-2.6361774
7450,188739,355925,175339,51.4752834,-2.6360057
7480,189299,357905,171417,51.4401713,-2.6070296
7481,189306,358050,171489,51.4408294,-2.604952
7485,189392,357447,171963,51.4450457,-2.6136836
7486,189398,358147,172067,51.4460332,-2.6036242
7477,190062,362679,173025,51.4549648,-2.538515
7482,190094,362679,173025,51.4549648,-2.538515
7456,190118,362731,172977,51.4545366,-2.5377615
7458,190254,363751,172716,51.4522562,-2.5230556
7460,190262,363777,172687,51.4519971,-2.5226785
7463,190266,363805,172675,51.451891,-2.5222743
7475,190575,363101,173968,51.4634711,-2.5325408
7476,190579,363115,173978,51.463562,-2.5323403
7478,190587,363111,173967,51.4634628,-2.5323967
7464,191010,363615,173715,51.4612297,-2.5251161
7465,191037,363732,173740,51.461462,-2.5234347
7471,191114,362382,173399,51.4583078,-2.5428292
7472,191116,362400,173407,51.458381,-2.542571
7473,191126,362467,173436,51.4586461,-2.5416098
7483,191606,359359,173949,51.4630437,-2.5864018
7461,192254,361065,172973,51.4543885,-2.5617381
7484,193139,356597,175083,51.4730338,-2.6262988
7466,193249,360223,171579,51.441796,-2.5736987
7467,193262,359711,171649,51.442389,-2.5810731
7457,193882,360449,167006,51.400695,-2.5699342
7459,193990,359569,167505,51.4051197,-2.5826402
7462,194008,359595,167507,51.4051396,-2.5822667
7474,195253,359063,172117,51.44655,-2.5904502
7479,195278,359032,172626,51.4511244,-2.5909552
7468,196170,361375,174292,51.4662692,-2.5574207
7469,196655,357290,177566,51.4954112,-2.6166221
7470,196658,357290,177566,51.4954112,-2.6166221
7647,198890,361475,173639,51.4604048,-2.5559099
7644,202612,361996,172176,51.4472858,-2.5482536
7648,203699,360662,169863,51.426398,-2.5671902
7652,203930,359349,172996,51.4544742,-2.5864361
7640,204137,361519,173325,51.4575845,-2.5552424
7645,204178,357429,175282,51.4748865,-2.6143442
7649,204311,360941,169581,51.4238817,-2.5631464
7637,205783,357944,172070,51.4460451,-2.6065455
7639,205809,357784,172051,51.4458623,-2.6088454
7650,205982,362096,175148,51.4740142,-2.547134
7653,207284,356325,171691,51.4425145,-2.6297937
7636,207331,358611,170919,51.4357463,-2.5968149
7641,209166,357539,174144,51.4646628,-2.612623
7646,209557,359492,176698,51.4877695,-2.5848038
7638,211654,359456,174119,51.4645792,-2.5850251
7642,212117,363070.85,173455.17,51.4588582,-2.5329208
7654,212748,358786.99,174330.28,51.4664304,-2.5946801
7643,214948,359454,174679,51.4696142,-2.5851185
7651,216042,363983,175798,51.4799821,-2.5200329
7655,216489,363343,175768,51.4796711,-2.5292453
7573,217307,361695,176181,51.4832751,-2.55302
7586,218031,358411,171938,51.4448928,-2.5998105
7577,219710,359387,174169,51.4650238,-2.5860241
7578,219711,359387,174169,51.4650238,-2.5860241
7579,219712,359387,174169,51.4650238,-2.5860241
7587,221096,359354,174104,51.464437,-2.5864917
7575,228092,359352,174148,51.4648325,-2.5865255
7583,229046,359767,174448,51.4675597,-2.580586
7584,229046,359767,174448,51.4675597,-2.580586
7580,229517,357425,173328,51.4573172,-2.6141652
7588,229847,357200,172982,51.4541892,-2.6173614
7572,229936,359043,174975,51.4722459,-2.5910699
7581,230023,358608.32,173170.95,51.4559933,-2.5971159
7570,230158,358044,174851,51.4710575,-2.605438
7589,230409,364158,176321,51.4846956,-2.5175661
7590,231110,357494,175134,51.4735607,-2.6133904
7571,231118,357484,175153,51.4737308,-2.6135367
7574,231427,358075,174548,51.4683354,-2.6049555
7576,231568,361725,171386,51.4401644,-2.5520676
7585,231749,361058,170621,51.4332406,-2.5615789
7582,231761,357231,174038,51.4636864,-2.6170438
7594,232114,357474,174090,51.4641724,-2.6135522
7601,232224,357758,173847,51.4620088,-2.6094349
7604,232514,356757,172971,51.4540565,-2.6237355
7596,232608,356833,173197,51.4560944,-2.6226695
7602,232716,358802,174584,51.4687128,-2.5944938
7605,232767,359282,174580,51.4687117,-2.5875832
7603,233685,359720,171714,51.442974,-2.580951
7608,233826,362563,172893,51.4537703,-2.5401704
7597,235013,359312,176283,51.4840253,-2.5873483
7606,235491,358916,177054,51.4909286,-2.5931408
7591,235587,360606,174050,51.4640403,-2.5684636
7607,235960,358556,173842,51.4620231,-2.5979478
7609,236505,357112,174139,51.4645855,-2.618769
7599,236700,359599,174261,51.4658663,-2.582983
7600,237490,357603,174446,51.467383,-2.6117382
7598,237712,359896,174308,51.4663101,-2.578713
7592,237863,358258,174597,51.4687896,-2.6023269
7593,237875,359002,174264,51.4658501,-2.5915772
7595,237893,358954,174232,51.4655589,-2.5922645
7612,238604,359476,174094,51.4643559,-2.5847344
7635,238814,360206,171496,51.4410485,-2.5739339
7628,239034,357540,176417,51.4850995,-2.6128827
7610,239354,357569,175235,51.4744744,-2.6123228
7621,239463,359453,175674,51.47856,-2.5852476
7614,240334,356851.86,172616.73,51.4508784,-2.6223269
7622,240423,357635,173554,51.4593651,-2.61117
7623,240430,357226.99,173170.8,51.4558888,-2.616996
7618,247439,359114,171045,51.4369158,-2.5895934
7632,248131,362638,175305,51.475462,-2.5393474
7611,249116,362510,172944,51.4542253,-2.5409386
7615,249291,362764,172539,51.4506006,-2.5372404
7619,249321,362806,172338,51.4487961,-2.5366149
7624,249345,362921,172377,51.4491543,-2.5349641
7625,249357,362796,172548,51.4506836,-2.5367809
7629,249377,362745,172662,51.4517053,-2.5375268
7633,249570,362800,172370,51.4490835,-2.5367046
7616,250194,358702,174399,51.467042,-2.5959117
7620,250207,362887.9,172448.28,51.4497931,-2.5354479
7626,250342,362882,172249,51.4480009,-2.5355119
7630,250440,362292,173065,51.4552988,-2.5440889
7631,250441,362292,173065,51.4552988,-2.5440889
7613,250761,357509,171911,51.4445828,-2.6127853
7617,250852,362662,172843,51.4533272,-2.5387404
7627,251171,356223,176381,51.4846751,-2.6318445
7634,251417,362790,172439,51.4497032,-2.5368557
7748,251593,357758,173904,51.4625213,-2.6094417
7749,251599,357637,174177,51.4649669,-2.6112163
7783,251813,357725,174264,51.4657557,-2.60996
7784,251823,362690,172808,51.4530144,-2.5383337
7795,251857,362765,172601,51.4511581,-2.5372326
7756,251916,362737,172589,51.4510484,-2.5376342
7760,251920,362739,172586,51.4510216,-2.5376051
7770,251948,362820,172794,51.4528971,-2.5364614
7777,251951,362835,172797,51.452925,-2.5362458
7778,251955,362849,172818,51.4531147,-2.5360465
7785,251958,362833,172838,51.4532935,-2.5362789
7793,251973,359881,170800,51.4347679,-2.5785306
7794,251975,362671,172756,51.4525456,-2.5386017
7799,251989,362675,172741,51.452411,-2.5385425
7779,252713,357132,169190,51.4200902,-2.6178808
7789,252725,357435,172412,51.4490819,-2.6139105
7741,253777,353043,177223,51.4919894,-2.6777501
7742,253781,353057,177201,51.4917928,-2.6775455
7747,253798,353070,177231,51.4920636,-2.6773623
7764,253838,352999,177207,51.4918419,-2.6783817
7763,253838,352999,177207,51.4918419,-2.6783817
7765,253871,362364,175185,51.4743648,-2.5432795
7766,253872,362364,175185,51.4743648,-2.5432795
7767,253875,362364,175185,51.4743648,-2.5432795
7780,254124,363808,176456,51.4858871,-2.5226203
7790,254136,363757.74,176495.73,51.4862411,-2.5233482
7796,254154,363639.76,176567.47,51.4868785,-2.5250546
7797,254155,363650,176553,51.4867491,-2.5249057
7750,254234,362859,172289,51.448359,-2.535847
7771,254302,357420,168235,51.4115253,-2.6136226
7772,254306,357429,168258,51.4117328,-2.613496
7744,254442,361552,176301,51.4843443,-2.5550924
7751,254462,361473.96,176354.36,51.4848187,-2.556222
7773,254552,362851,172407,51.4494195,-2.5359746
7781,254556,362824,172481,51.4500831,-2.5363709
7800,255726,357742,172045,51.4458052,-2.609449
7745,255836,362916.99,172262.86,51.4481278,-2.5350098
7768,255958,361389.85,176305.57,51.4843743,-2.5574279
7774,255971,361548,176166,51.4831302,-2.5551352
7775,255972,361545,176200,51.4834357,-2.5551821
7791,256001,362875.08,172659.46,51.451691,-2.5356546
7798,256014,362882,172627,51.4513996,-2.5355516
7738,256030,362822.16,172710.81,51.4521492,-2.5364215
7739,256037,362869.59,172686.7,51.4519355,-2.5357364
7743,256039,362863.91,172718.29,51.4522192,-2.5358215
7761,256116,357157,169170,51.4199123,-2.6175188
7752,256273,357433,172445,51.4493785,-2.6139433
7753,256274,357433,172445,51.4493785,-2.6139433
7757,256277,357433,172445,51.4493785,-2.6139433
7758,256279,357433,172445,51.4493785,-2.6139433
7759,256282,357433,172445,51.4493785,-2.6139433
7762,256285,357433,172445,51.4493785,-2.6139433
7769,256926,358444,171738,51.4430972,-2.5993125
7786,257002,363637.53,176478.41,51.4860776,-2.5250776
7787,257003,363637.7,176473.45,51.486033,-2.5250746
7788,257004,363638.37,176469.08,51.4859938,-2.5250645
7792,257008,363666.98,176477,51.4860668,-2.5246533
7801,257056,362710,172661,51.451694,-2.5380304
7802,257062,362568,172941,51.4542022,-2.5401035
7740,257066,362568,172941,51.4542022,-2.5401035
7754,257126,362590,172961,51.4543835,-2.539789
7755,257388,356829,173138,51.4555636,-2.6227198
7746,257940,362079,174020,51.4638711,-2.547257
7776,258087,354871,178628,51.504771,-2.6516016
7782,258112,353208,177214,51.4919223,-2.6753724
7659,258178,353125,176864,51.4887686,-2.6765211
7679,258278,352988,177239,51.4921287,-2.6785444
7673,258408,363329,175057,51.4732775,-2.5293728
7675,258420,363282,174968,51.4724742,-2.5300402
7676,258426,364275,175813,51.4801355,-2.5158298
7677,258438,363267,174941,51.4722305,-2.5302533
7686,258503,362640,175316,51.475561,-2.5393198
7691,258519,362557,175157,51.4741259,-2.5404979
7666,258600,363369,174616,51.4693149,-2.5287509
7668,258630,363597.7,174959.89,51.4724217,-2.5254943
7680,258673,360418,177211,51.4924476,-2.5715252
7692,258725,358547,176465,51.4856059,-2.5983864
7694,258734,358603,176399,51.4850166,-2.5975721
7695,258735,358562,176454,51.4855081,-2.598169
7657,258763,361344,176250,51.4838715,-2.5580821
7687,259345,362366,173065,51.4553037,-2.5430239
7656,259372,362413,173018,51.4548842,-2.5423424
7682,259737,364277,173862,51.4625937,-2.5156028
7688,259756,364422,173827,51.4622882,-2.5135122
7696,259816,356394,174976,51.4720561,-2.6292083
7660,259842,363161.1,173922.57,51.4630666,-2.5316709
7663,259863,364460,173849,51.4624884,-2.5129675
7664,259865,364460,173854,51.4625334,-2.512968
7667,259886,364446,173815,51.4621818,-2.5131656
7669,259892,361853.1,175023.92,51.4728823,-2.5506177
7670,259894,363185,173903,51.4628922,-2.5313249
7674,259902,363168,173868,51.4625764,-2.5315659
7681,259956,362351,172990,51.4546284,-2.5432317
7671,260177,357781,176593,51.4867,-2.6094331
7683,260449,357932,174130,51.4645664,-2.6069641
7658,260561,363390,173099,51.4556766,-2.5282903
7661,260866,357175.45,172958.08,51.4539723,-2.6177118
7690,261264,355479,177729,51.4967366,-2.6427287
7684,261551,362184,173557,51.4597152,-2.5456959
7685,261554,362186,173538,51.4595445,-2.5456651
7665,261643,358968,174987,51.4723483,-2.5921511
7662,261812,362020.98,172072.08,51.4463531,-2.5478831
7693,262215,353124,176789,51.4880943,-2.6765255
7672,262404,361230,171440,51.4406162,-2.5591951
7678,262571,357228,173398,51.4579317,-2.6170091
7689,262767,356322,175123,51.4733722,-2.6302631
7705,262974,358784,174281,51.465987,-2.5947174
7707,262978,358788,174277,51.4659514,-2.5946593
7706,262978,358788,174277,51.4659514,-2.5946593
7708,262996,358891,174171,51.4650058,-2.5931642
7709,263000,358906,174158,51.46489,-2.5929468
7700,263329,357450,173870,51.4621924,-2.613871
7701,263351,357645,173985,51.4632411,-2.611078
7714,263451,357506,174406,51.467016,-2.6131297
7699,264317,361935,173497,51.4591591,-2.5492734
7702,264757,363315,172648,51.4516166,-2.5293227
7710,264821,359085,174647,51.4692998,-2.590427
7715,264847,359132,174581,51.4687098,-2.5897427
7703,264964,360058,171467,51.4407773,-2.5760599
7717,265318,357369,174334,51.4663583,-2.6150932
